CLIENT_ID,ACCOUNT_ID,GENDER,BIRTH_DT,ACTIVE,LOAN,COUNTY_ID,SET_SPLIT
2383,1960,F,19470101,1,0,31,TRAIN
2385,1961,M,19330505,1,0,13,TRAIN
2387,1962,F,19450716,1,0,77,TRAIN
2388,1963,M,19710729,1,0,42,TRAIN
2389,1964,M,19240720,1,0,25,TRAIN
2390,1965,M,19380513,1,0,57,TEST
2391,1966,M,19420124,1,0,1,TRAIN
2392,1967,M,19550521,1,1,26,TRAIN
2393,1968,F,19760823,1,0,16,TEST
2394,1969,M,19620604,1,0,5,TRAIN
2395,1970,M,19530311,1,0,8,TEST
2396,1971,F,19490829,1,0,41,TRAIN
2397,1972,M,19180714,1,0,46,TRAIN
2398,1973,F,19550825,1,0,71,TRAIN
2399,1974,F,19430502,1,0,42,TRAIN
2400,1975,M,19590410,1,0,19,TRAIN
2401,1976,F,19480126,1,0,26,TRAIN
2402,1977,M,19481026,1,0,41,TRAIN
2403,1978,F,19630125,1,1,1,TRAIN
2404,1979,F,19770705,1,0,27,TRAIN
2406,1980,F,19561006,1,0,49,TRAIN
2407,1981,M,19750827,1,0,51,TRAIN
2408,1982,F,19400428,1,0,6,TRAIN
2409,1983,M,19640527,1,0,54,TRAIN
2410,1984,F,19730208,1,0,73,TEST
2412,1985,M,19801026,1,0,20,TRAIN
2413,1986,M,19610809,1,0,46,TRAIN
2414,1987,F,19500713,1,0,54,TRAIN
2416,1988,F,19541223,1,0,72,TRAIN
2417,1989,F,19380621,1,0,48,TRAIN
2418,1990,F,19531227,1,0,1,TRAIN
2419,1991,F,19540623,1,0,1,TRAIN
2420,1992,F,19720606,1,0,48,TRAIN
2422,1993,F,19760609,1,1,68,TRAIN
2423,1994,M,19570709,1,0,42,TRAIN
2424,1995,M,19201110,1,0,54,TRAIN
2425,1996,F,19770718,1,0,6,TRAIN
2426,1997,M,19270609,1,0,74,TRAIN
2428,1998,F,19460627,1,0,1,TRAIN
2429,1999,M,19731122,1,0,70,TRAIN
2430,2000,M,19371028,1,1,5,TRAIN
2431,2001,M,19661010,1,0,75,TRAIN
2432,2002,F,19240308,1,0,27,TRAIN
2433,2003,M,19640619,1,0,32,TEST
2434,2004,F,19450524,1,0,42,TRAIN
2435,2005,F,19431018,1,0,16,TRAIN
2436,2006,F,19340806,1,0,25,TRAIN
2437,2007,M,19361227,1,0,45,TRAIN
2438,2008,F,19460919,1,0,52,TEST
2440,2009,M,19350909,1,0,17,TRAIN
2441,2010,M,19281006,1,0,1,TRAIN
2443,2011,M,19490523,1,0,75,TRAIN
2444,2012,M,19340826,1,0,4,TRAIN
2445,2013,M,19690226,1,0,54,TRAIN
2447,2015,M,19721007,1,0,68,TRAIN
2449,2016,M,19671228,1,0,1,TRAIN
2450,2017,F,19750517,1,0,54,TRAIN
2451,2018,M,19391206,1,1,42,TRAIN
2452,2019,F,19520607,1,0,64,TRAIN
2453,2020,M,19240113,1,0,13,TEST
2454,2021,F,19400904,1,0,69,TRAIN
2455,2022,M,19191104,1,0,72,TRAIN
2457,2023,M,19400817,1,0,68,TRAIN
2459,2024,F,19740722,1,0,20,TRAIN
2460,2025,F,19630105,1,0,19,TRAIN
2461,2026,M,19670402,1,0,64,TRAIN
2462,2027,M,19340606,1,0,19,TRAIN
2463,2028,M,19441217,1,0,7,TRAIN
2464,2029,M,19450901,1,0,30,TEST
2465,2030,M,19731017,1,0,51,TRAIN
2467,2032,F,19460516,1,0,36,TRAIN
2468,2033,M,19650318,1,0,71,TRAIN
2469,2034,F,19570910,1,0,54,TRAIN
2470,2035,M,19430614,1,1,53,TRAIN
2472,2036,F,19760329,1,0,70,TEST
2473,2037,F,19761017,1,0,20,TEST
2474,2038,M,19570406,1,0,42,TRAIN
2475,2039,F,19820202,1,0,44,TEST
2476,2040,F,19570216,1,0,75,TRAIN
2478,2041,F,19400524,1,0,48,TRAIN
2479,2042,F,19590331,1,0,31,TRAIN
2480,2043,F,19761208,1,0,46,TEST
2481,2044,M,19480622,1,0,6,TRAIN
2482,2045,M,19250107,1,0,34,TEST
2484,2046,M,19691221,1,0,68,TRAIN
2485,2047,M,19330515,1,0,20,TRAIN
2486,2048,F,19611005,1,0,76,TRAIN
2487,2049,F,19670925,1,0,67,TRAIN
2488,2050,F,19800922,1,0,9,TRAIN
2489,2051,F,19750128,1,1,64,TRAIN
2490,2052,F,19610326,1,0,61,TRAIN
2491,2053,F,19390320,1,0,5,TRAIN
2493,2054,M,19621009,1,0,1,TRAIN
2494,2055,M,19710106,1,1,37,TRAIN
2495,2056,F,19391214,1,0,58,TRAIN
2496,2057,M,19720707,1,0,1,TRAIN
2497,2058,F,19620406,1,0,34,TRAIN
2498,2059,M,19800312,1,0,37,TRAIN
2499,2060,M,19440804,1,0,13,TRAIN
2500,2061,F,19460820,1,0,24,TRAIN
2501,2062,F,19401204,1,1,70,TRAIN
2502,2063,F,19350313,1,0,1,TRAIN
2503,2064,F,19770923,1,1,54,TEST
2504,2065,M,19500109,1,0,61,TRAIN
2505,2066,F,19600430,1,0,25,TEST
2506,2067,M,19760927,1,0,76,TRAIN
2507,2068,F,19520826,1,0,37,TRAIN
2508,2069,F,19650807,1,0,72,TRAIN
2510,2070,F,19590610,1,0,72,TRAIN
2511,2071,F,19750327,1,0,35,TRAIN
2513,2072,M,19410508,1,0,41,TRAIN
2514,2073,M,19570211,1,1,59,TRAIN
2515,2074,M,19580603,1,0,12,TRAIN
2516,2075,F,19420105,1,0,33,TRAIN
2517,2076,M,19240909,1,0,18,TRAIN
2519,2077,F,19700806,1,0,29,TEST
2520,2078,M,19440730,1,0,62,TRAIN
2521,2079,F,19470330,1,0,55,TRAIN
2522,2080,M,19370908,1,1,74,TRAIN
2524,2081,M,19590731,1,0,36,TEST
2525,2082,F,19520710,1,0,36,TRAIN
2526,2083,M,19640726,1,0,1,TRAIN
2527,2084,F,19470731,1,0,44,TEST
2528,2085,M,19770216,1,0,25,TRAIN
2529,2086,M,19390622,1,0,70,TRAIN
2530,2087,M,19500211,1,0,8,TRAIN
2531,2088,F,19540124,1,0,5,TEST
2532,2089,M,19370509,1,0,29,TRAIN
2533,2090,F,19290717,1,0,40,TRAIN
2534,2091,M,19430110,1,0,1,TRAIN
2535,2092,M,19450110,1,0,1,TEST
2536,2093,M,19611022,1,0,64,TRAIN
2537,2094,M,19571010,1,0,73,TEST
2538,2095,M,19800223,1,0,56,TRAIN
2539,2096,F,19720121,1,0,32,TRAIN
2540,2097,M,19810626,1,0,46,TRAIN
2542,2099,M,19441219,1,0,3,TRAIN
2545,2101,F,19530928,1,0,9,TEST
2546,2102,F,19611203,1,0,41,TEST
2547,2103,F,19531029,1,0,48,TRAIN
2548,2104,M,19531006,1,0,48,TEST
2549,2105,F,19230505,1,0,70,TRAIN
2550,2106,F,19761012,1,1,1,TRAIN
2551,2107,F,19390811,1,0,70,TEST
2552,2108,F,19640124,1,0,74,TRAIN
2553,2109,M,19761124,1,,34,TRAIN
2554,2110,M,19410920,1,0,64,TRAIN
2555,2111,M,19630923,1,0,42,TEST
2556,2112,F,19510210,1,0,44,TRAIN
2557,2113,M,19570218,1,,7,TRAIN
2558,2114,M,19590118,1,0,30,TRAIN
2559,2115,F,19650331,1,0,8,TEST
2560,2116,F,19740620,1,1,70,TRAIN
2561,2117,M,19450726,1,0,48,TEST
2562,2118,M,19521101,1,0,42,TRAIN
2563,2119,M,19710908,1,0,74,TRAIN
2565,2121,M,19460522,1,0,64,TRAIN
2566,2122,F,19630325,1,0,29,TRAIN
2567,2123,M,19430530,1,0,64,TRAIN
2569,2124,M,19480401,1,,69,TEST
2571,2125,F,19790425,1,0,43,TEST
2572,2126,M,19531008,1,0,1,TRAIN
2573,2127,F,19650310,1,0,1,TRAIN
2574,2128,F,19320422,1,0,29,TEST
2576,2130,F,19790516,1,0,46,TRAIN
2577,2131,M,19180107,1,0,70,TRAIN
2578,2132,M,19540708,1,0,76,TEST
2579,2133,F,19350102,1,0,11,TRAIN
2581,2134,F,19531119,1,1,52,TRAIN
2582,2135,M,19381215,1,0,51,TRAIN
2583,2136,M,19370617,1,0,75,TRAIN
2584,2137,F,19441215,1,0,4,TRAIN
2585,2138,F,19710828,1,,75,TRAIN
2586,2139,M,19660514,1,0,8,TRAIN
2588,2140,M,19580519,1,0,33,TRAIN
2589,2141,M,19630217,1,0,21,TRAIN
2590,2142,F,19641019,1,1,42,TRAIN
2592,2143,F,19800831,1,1,1,TRAIN
2594,2144,M,19630731,1,0,55,TEST
2596,2146,M,19611008,1,0,31,TRAIN
2597,2147,F,19690806,1,0,28,TRAIN
2599,2148,M,19460109,1,0,1,TRAIN
2600,2149,F,19230417,1,0,7,TRAIN
2601,2150,M,19610725,1,0,37,TEST
2603,2151,F,19721103,1,0,38,TEST
2604,2152,M,19260711,1,0,22,TRAIN
2606,2153,M,19430104,1,1,31,TRAIN
2607,2154,M,19430327,1,0,63,TRAIN
2608,2155,F,19430915,1,0,58,TRAIN
2609,2156,M,19770509,1,0,1,TRAIN
2611,2157,M,19381109,1,0,77,TRAIN
2612,2158,M,19750203,1,0,38,TRAIN
2613,2159,M,19771026,1,0,1,TRAIN
2614,2160,M,19460314,1,0,72,TEST
2615,2161,F,19450826,1,0,64,TRAIN
2616,2162,M,19700707,1,0,50,TRAIN
2618,2163,M,19420814,1,0,17,TRAIN
2619,2164,F,19690709,1,0,63,TEST
2621,2165,M,19560509,1,1,51,TEST
2622,2166,M,19730607,1,0,71,TRAIN
2623,2167,F,19650716,1,1,16,TRAIN
2625,2169,M,19721007,1,,57,TRAIN
2626,2170,M,19400214,1,0,1,TEST
2628,2172,F,19311105,1,0,1,TRAIN
2630,2173,F,19370820,1,0,64,TRAIN
2631,2174,M,19700521,1,0,18,TRAIN
2633,2175,F,19670712,1,0,1,TEST
2635,2176,F,19661210,1,1,67,TRAIN
2636,2177,M,19181024,1,0,28,TEST
2637,2178,M,19350606,1,0,64,TEST
2638,2179,M,19420107,1,0,1,TRAIN
2639,2180,F,19500304,1,0,45,TRAIN
2642,2182,M,19730904,1,0,22,TRAIN
2643,2183,F,19460107,1,0,54,TEST
2644,2184,F,19640323,1,0,6,TRAIN
2645,2185,M,19200422,1,0,67,TRAIN
2646,2186,F,19370607,1,0,63,TRAIN
2647,2187,M,19400326,1,1,9,TRAIN
2652,2190,F,19490509,1,0,41,TEST
2653,2191,M,19500125,1,0,1,TRAIN
2654,2192,F,19391008,1,0,59,TRAIN
2655,2193,M,19630812,1,0,44,TRAIN
2656,2194,M,19550915,1,0,54,TRAIN
2657,2195,M,19480709,1,0,73,TRAIN
2658,2196,M,19330121,1,0,11,TRAIN
2659,2197,M,19410524,1,0,46,TRAIN
2661,2199,F,19611017,1,0,1,TRAIN
2662,2200,M,19780829,1,0,1,TRAIN
2663,2201,M,19761001,1,0,8,TRAIN
2666,2203,F,19350706,1,0,47,TEST
2667,2204,M,19720101,1,0,9,TRAIN
2669,2205,M,19270508,1,0,51,TRAIN
2670,2206,M,19360913,1,0,45,TRAIN
2671,2207,F,19720422,1,0,35,TRAIN
2672,2208,F,19400326,1,0,7,TRAIN
2673,2209,M,19590716,1,0,65,TRAIN
2675,2210,M,19240122,1,0,31,TRAIN
2676,2211,M,19610601,1,0,61,TEST
2677,2212,M,19220524,1,0,33,TRAIN
2679,2213,M,19380930,1,0,1,TRAIN
2681,2214,F,19710104,1,0,45,TRAIN
2683,2215,F,19290613,1,0,48,TRAIN
2684,2216,F,19530211,1,0,74,TRAIN
2685,2217,F,19690621,1,0,73,TRAIN
2686,2218,F,19510324,1,1,19,TRAIN
2688,2219,F,19671024,1,0,60,TRAIN
2689,2220,M,19230117,1,0,16,TRAIN
2690,2221,F,19711225,1,0,58,TRAIN
2691,2222,M,19640517,1,0,47,TRAIN
2692,2223,M,19250530,1,0,44,TRAIN
2694,2225,F,19271006,1,0,15,TEST
2696,2226,M,19470904,1,0,2,TRAIN
2698,2227,F,19701007,1,1,31,TEST
2700,2228,M,19450222,1,1,34,TRAIN
2701,2229,M,19520329,1,0,1,TRAIN
2702,2230,M,19190226,1,0,7,TRAIN
2703,2231,F,19730312,1,0,2,TEST
2704,2232,F,19490522,1,0,1,TRAIN
2705,2233,M,19240430,1,0,43,TRAIN
2706,2234,M,19670702,1,0,3,TRAIN
2707,2235,M,19690523,1,0,45,TRAIN
2708,2236,M,19580812,1,1,73,TRAIN
2709,2237,M,19460614,1,0,26,TEST
2712,2239,M,19560117,1,0,25,TEST
2713,2240,M,19620902,1,0,36,TRAIN
2714,2241,F,19700306,1,0,6,TRAIN
2715,2242,M,19570704,1,0,7,TRAIN
2716,2243,F,19690713,1,0,25,TRAIN
2717,2244,M,19300428,1,0,46,TRAIN
2719,2245,F,19641030,1,1,29,TRAIN
2720,2246,F,19490905,1,1,1,TRAIN
2721,2247,F,19500626,1,1,24,TRAIN
2724,2250,M,19750301,1,0,35,TEST
2726,2252,F,19730728,1,0,1,TRAIN
2728,2253,M,19220813,1,0,74,TRAIN
2729,2254,M,19660828,1,0,1,TEST
2730,2255,M,19470318,1,0,52,TRAIN
2731,2256,M,19271208,1,0,38,TRAIN
2732,2257,F,19530916,1,0,57,TEST
2733,2258,F,19271111,1,0,3,TRAIN
2735,2259,M,19280731,1,0,64,TRAIN
2736,2260,F,19580215,1,,1,TRAIN
2738,2261,M,19510425,1,0,1,TRAIN
2739,2262,M,19500126,1,1,13,TRAIN
2740,2263,F,19671123,1,0,36,TRAIN
2741,2264,F,19301129,1,0,41,TRAIN
2742,2265,F,19480827,1,0,65,TRAIN
2743,2266,F,19391004,1,0,50,TRAIN
2745,2267,F,19390807,1,0,54,TRAIN
2746,2268,M,19710225,1,1,1,TRAIN
2747,2269,M,19361014,1,0,6,TRAIN
2749,2270,F,19210304,1,0,14,TRAIN
2751,2271,F,19570124,1,0,68,TEST
2752,2272,M,19710809,1,0,48,TRAIN
2754,2274,F,19780524,1,0,66,TRAIN
2755,2275,F,19700323,1,0,1,TRAIN
2756,2276,F,19190928,1,0,31,TRAIN
2758,2278,M,19460714,1,0,1,TRAIN
2759,2279,M,19740126,1,1,2,TRAIN
2760,2280,F,19751212,1,0,68,TEST
2761,2281,F,19770929,1,0,1,TEST
2762,2282,F,19530423,1,0,29,TRAIN
2765,2285,F,19810420,1,0,36,TRAIN
2766,2286,M,19590915,1,,70,TEST
2768,2287,M,19640402,1,0,1,TRAIN
2769,2288,M,19370515,1,0,69,TEST
2770,2289,M,19540708,1,0,1,TRAIN
2771,2290,M,19201025,1,0,37,TRAIN
2773,2291,F,19190913,1,0,49,TRAIN
2775,2292,F,19780709,1,0,41,TEST
2776,2293,F,19340607,1,0,31,TEST
2777,2294,F,19700328,1,0,46,TEST
2778,2295,M,19640516,1,0,57,TRAIN
2779,2296,M,19480504,1,0,29,TRAIN
2781,2297,F,19601122,1,0,46,TRAIN
2782,2298,M,19400913,1,0,31,TRAIN
2783,2299,M,19400620,1,0,1,TEST
2784,2300,F,19580725,1,0,36,TRAIN
2785,2301,M,19620729,1,0,22,TRAIN
2786,2302,M,19511102,1,0,24,TRAIN
2788,2304,F,19511021,1,0,49,TEST
2789,2305,F,19511225,1,0,1,TRAIN
2790,2306,M,19750210,1,0,16,TRAIN
2791,2307,M,19211010,1,0,60,TRAIN
2794,2309,M,19650122,1,0,18,TRAIN
2796,2310,M,19740625,1,0,15,TEST
2797,2311,M,19501105,1,0,28,TRAIN
2798,2312,M,19310627,1,0,65,TRAIN
2799,2313,F,19611202,1,0,4,TEST
2800,2314,M,19490826,1,0,2,TRAIN
2801,2315,M,19190218,1,0,75,TRAIN
2802,2316,F,19661129,1,0,1,TRAIN
2803,2317,M,19311012,1,0,68,TRAIN
2805,2318,M,19640713,1,0,73,TRAIN
2806,2319,F,19550701,1,0,58,TEST
2808,2321,F,19740331,1,0,8,TEST
2809,2322,M,19790214,1,1,33,TRAIN
2810,2323,M,19710728,1,0,72,TEST
2811,2324,F,19461207,1,0,1,TRAIN
2812,2325,F,19700502,1,0,55,TRAIN
2813,2326,M,19410410,1,0,70,TRAIN
2814,2327,F,19730210,1,0,19,TRAIN
2815,2328,M,19300630,1,0,35,TRAIN
2817,2329,F,19770219,1,0,1,TRAIN
2818,2330,M,19630412,1,0,54,TEST
2819,2331,M,19800812,1,0,8,TRAIN
2820,2332,M,19661217,1,0,77,TRAIN
2821,2333,F,19801101,1,0,45,TEST
2822,2334,M,19581019,1,1,50,TRAIN
2823,2335,F,19461218,1,,70,TRAIN
2824,2336,M,19410905,1,0,39,TRAIN
2825,2337,M,19580329,1,0,65,TRAIN
2826,2338,M,19350128,1,0,59,TEST
2827,2339,M,19230213,1,0,63,TRAIN
2828,2340,F,19490710,1,0,14,TRAIN
2829,2341,F,19391227,1,0,33,TRAIN
2830,2342,M,19741114,1,0,51,TRAIN
2831,2343,F,19800709,1,1,68,TRAIN
2832,2344,M,19270723,1,0,13,TRAIN
2834,2345,M,19490523,1,1,52,TEST
2835,2346,M,19660127,1,0,27,TEST
2836,2347,F,19190921,1,0,38,TEST
2838,2348,M,19650309,1,0,65,TRAIN
2839,2349,F,19280705,1,0,72,TRAIN
2841,2350,F,19730410,1,1,18,TRAIN
2842,2351,M,19580617,1,0,74,TRAIN
2843,2352,F,19661006,1,1,70,TEST
2844,2353,M,19621119,1,0,51,TRAIN
2845,2354,M,19520902,1,0,7,TRAIN
2846,2355,F,19690317,1,0,1,TRAIN
2847,2356,F,19420725,1,0,34,TRAIN
2849,2357,M,19280402,1,0,19,TRAIN
2850,2358,M,19700820,1,0,7,TRAIN
2851,2359,M,19390810,1,0,54,TRAIN
2852,2360,F,19420628,1,0,26,TRAIN
2853,2361,F,19560425,1,1,28,TRAIN
2854,2362,M,19490601,1,0,16,TEST
2856,2363,M,19231111,1,0,47,TEST
2857,2364,M,19270203,1,0,33,TRAIN
2858,2365,F,19260212,1,0,42,TRAIN
2859,2366,F,19280924,1,0,68,TRAIN
2860,2367,M,19580331,1,0,28,TEST
2862,2369,F,19641007,1,0,49,TEST
2864,2370,F,19520409,1,0,51,TRAIN
2865,2371,M,19481118,1,0,15,TEST
2867,2372,F,19600123,1,0,1,TRAIN
2868,2373,M,19331214,1,0,14,TRAIN
2869,2374,M,19750805,1,0,1,TRAIN
2870,2375,M,19591128,1,0,29,TEST
2871,2376,F,19671123,1,0,71,TRAIN
2872,2377,F,19331027,1,0,77,TRAIN
2873,2378,F,19750324,1,0,16,TRAIN
2874,2379,M,19720910,1,0,34,TRAIN
2875,2380,M,19360817,1,0,46,TRAIN
2876,2381,M,19770107,1,0,1,TRAIN
2877,2382,M,19320429,1,0,59,TRAIN
2878,2383,M,19470417,1,0,68,TRAIN
2879,2384,M,19770110,1,0,40,TRAIN
2881,2386,F,19670321,1,0,12,TRAIN
2882,2387,M,19311214,1,0,70,TEST
2883,2388,M,19530226,1,0,30,TRAIN
2884,2389,F,19581010,1,0,40,TRAIN
2885,2390,F,19651004,1,0,1,TRAIN
2887,2391,F,19610129,1,0,2,TRAIN
2888,2392,F,19780909,1,0,1,TRAIN
2889,2393,M,19431205,1,0,25,TRAIN
2890,2394,M,19511011,1,0,62,TRAIN
2892,2395,F,19410321,1,0,3,TRAIN
2893,2396,F,19271102,1,0,2,TRAIN
2894,2397,F,19480725,1,0,70,TRAIN
2895,2398,F,19770517,1,0,70,TRAIN
2896,2399,F,19750516,1,0,1,TRAIN
2897,2400,M,19250718,1,0,40,TRAIN
2899,2401,M,19180518,1,0,16,TRAIN
2900,2402,M,19230322,1,0,18,TRAIN
2901,2403,F,19390109,1,0,25,TRAIN
2902,2404,F,19590703,1,0,8,TEST
2904,2405,F,19460518,1,0,64,TRAIN
2906,2406,M,19341216,1,0,5,TRAIN
2908,2407,M,19710228,1,0,1,TRAIN
2909,2408,M,19361009,1,0,26,TRAIN
2910,2409,M,19360928,1,0,76,TRAIN
2911,2410,M,19320925,1,0,45,TRAIN
2913,2411,M,19621227,1,0,44,TRAIN
2915,2413,F,19540222,1,1,33,TEST
2916,2414,M,19720930,1,0,1,TRAIN
2917,2415,M,19400118,1,0,16,TRAIN
2918,2416,M,19670521,1,0,5,TRAIN
2920,2417,F,19620623,1,0,44,TEST
2921,2418,F,19761220,1,,64,TRAIN
2922,2419,M,19400907,1,1,43,TRAIN
2923,2420,F,19770321,1,0,35,TRAIN
2924,2421,F,19410206,1,0,18,TRAIN
2926,2422,M,19340211,1,0,27,TRAIN
2928,2423,M,19320302,1,0,38,TEST
2929,2424,M,19580310,1,0,1,TRAIN
2930,2425,M,19410322,1,0,41,TRAIN
2932,2427,F,19400711,1,0,1,TEST
2933,2428,M,19421212,1,0,72,TRAIN
2935,2429,F,19440502,1,0,61,TEST
2936,2430,F,19450311,1,0,3,TEST
2937,2431,M,19490701,1,0,74,TRAIN
2938,2432,F,19210601,1,0,8,TEST
2939,2433,M,19180213,1,0,8,TRAIN
2940,2434,M,19651016,1,0,1,TRAIN
2941,2435,M,19510312,1,0,38,TRAIN
2942,2436,F,19660603,1,0,67,TRAIN
2943,2437,F,19800628,1,0,1,TRAIN
2944,2438,F,19430823,1,0,71,TRAIN
2945,2439,M,19210602,1,0,74,TRAIN
2947,2440,F,19570518,1,0,19,TRAIN
2948,2441,M,19781120,1,0,47,TEST
2949,2442,M,19430925,1,0,14,TRAIN
2950,2443,M,19440606,1,0,46,TEST
2951,2444,F,19500831,1,0,76,TRAIN
2952,2445,F,19780117,1,,52,TRAIN
2953,2446,M,19360707,1,0,3,TRAIN
2954,2447,F,19590812,1,0,38,TRAIN
2956,2448,M,19390806,1,0,23,TRAIN
2957,2449,M,19780307,1,0,23,TRAIN
2958,2450,M,19750507,1,0,48,TRAIN
2959,2451,M,19571119,1,0,54,TRAIN
2962,2453,M,19381110,1,0,1,TRAIN
2964,2454,M,19781127,1,0,8,TEST
2965,2455,F,19180207,1,0,30,TRAIN
2966,2456,M,19550220,1,1,65,TRAIN
2967,2457,F,19610115,1,0,53,TRAIN
2968,2458,M,19620824,1,0,40,TRAIN
2969,2459,M,19230422,1,0,55,TRAIN
2971,2460,F,19771203,1,0,1,TRAIN
2972,2461,M,19760114,1,0,1,TRAIN
2974,2463,F,19510712,1,0,56,TRAIN
2975,2464,F,19430318,1,0,33,TEST
2976,2465,F,19220803,1,0,57,TRAIN
2977,2466,M,19630206,1,0,39,TRAIN
2978,2467,F,19480305,1,0,33,TRAIN
2979,2468,F,19611222,1,0,4,TRAIN
2980,2469,M,19740614,1,0,11,TRAIN
2981,2470,F,19490205,1,0,16,TEST
2982,2471,F,19730323,1,0,6,TRAIN
2984,2472,F,19630524,1,0,60,TRAIN
2986,2473,M,19520515,1,0,14,TRAIN
2988,2474,M,19610521,1,0,33,TRAIN
2989,2475,F,19490201,1,0,17,TRAIN
2990,2476,F,19380402,1,0,32,TRAIN
2992,2477,M,19660507,1,0,11,TRAIN
2994,2479,M,19630722,1,0,18,TRAIN
2995,2480,F,19410615,1,0,35,TRAIN
2996,2481,M,19650129,1,0,1,TRAIN
2997,2482,F,19410309,1,0,1,TRAIN
2998,2483,M,19610402,1,0,1,TEST
2999,2484,F,19790324,1,0,74,TRAIN
3000,2485,F,19280402,1,0,41,TEST
3001,2486,M,19581007,1,1,1,TRAIN
3002,2487,F,19550513,1,0,42,TRAIN
3003,2488,F,19730512,1,0,69,TRAIN
3005,2489,M,19310629,1,0,43,TEST
3006,2490,F,19730808,1,0,22,TRAIN
3007,2491,M,19640411,1,0,76,TEST
3008,2492,M,19191219,1,0,73,TRAIN
3009,2493,F,19570803,1,0,62,TRAIN
3011,2494,M,19550919,1,0,74,TRAIN
3013,2496,F,19500318,1,1,51,TRAIN
3015,2497,M,19520229,1,0,73,TEST
3016,2498,M,19770823,1,0,40,TRAIN
3017,2499,M,19410514,1,0,2,TRAIN
3018,2500,M,19780128,1,0,61,TRAIN
3019,2501,M,19690923,1,0,30,TRAIN
3020,2502,F,19420827,1,0,32,TRAIN
3021,2503,M,19610824,1,0,1,TEST
3023,2504,M,19590404,1,0,16,TRAIN
3024,2505,M,19290308,1,0,60,TRAIN
3027,2507,M,19590725,1,0,62,TRAIN
3028,2508,F,19320423,1,0,34,TRAIN
3029,2509,M,19700508,1,0,43,TRAIN
3030,2510,F,19760510,1,0,68,TEST
3031,2511,F,19650905,1,0,40,TRAIN
3035,2513,M,19641102,1,0,27,TRAIN
3036,2514,F,19410331,1,0,16,TEST
3037,2515,M,19420104,1,0,64,TRAIN
3038,2516,F,19460305,1,1,6,TRAIN
3039,2517,F,19690601,1,0,55,TRAIN
3041,2519,F,19270424,1,0,4,TEST
3042,2520,F,19680214,1,0,18,TEST
3043,2521,F,19511115,1,0,63,TRAIN
3044,2522,M,19451007,1,0,36,TRAIN
3045,2523,F,19500318,1,0,10,TEST
3046,2524,F,19250122,1,,1,TRAIN
3047,2525,M,19751001,1,0,45,TRAIN
3048,2526,F,19230106,1,0,16,TRAIN
3049,2527,M,19670406,1,0,6,TRAIN
3051,2528,M,19280311,1,0,65,TEST
3054,2530,M,19580428,1,0,74,TRAIN
3055,2531,M,19310223,1,0,51,TRAIN
3056,2532,F,19590116,1,0,38,TRAIN
3058,2533,F,19430929,1,0,49,TRAIN
3059,2534,M,19771129,1,0,61,TRAIN
3060,2535,M,19600518,1,0,61,TRAIN
3062,2536,F,19300822,1,0,41,TRAIN
3063,2537,M,19710129,1,0,27,TRAIN
3064,2538,M,19300505,1,0,42,TRAIN
3065,2539,F,19210821,1,0,24,TRAIN
3066,2540,F,19820309,1,0,54,TRAIN
3067,2541,F,19520621,1,0,57,TRAIN
3069,2542,M,19431023,1,0,21,TRAIN
3070,2543,M,19201212,1,0,46,TRAIN
3071,2544,F,19670223,1,0,38,TRAIN
3072,2545,M,19360414,1,1,1,TRAIN
3074,2546,M,19581107,1,0,1,TRAIN
3075,2547,M,19410505,1,0,74,TRAIN
3076,2548,F,19621117,1,0,57,TRAIN
3077,2549,F,19340224,1,0,50,TRAIN
3079,2550,M,19430519,1,0,67,TEST
3080,2551,F,19510727,1,0,5,TRAIN
3082,2552,F,19791017,1,0,52,TRAIN
3083,2553,M,19710407,1,0,41,TRAIN
3084,2554,F,19510824,1,0,23,TRAIN
3085,2555,F,19460629,1,0,62,TRAIN
3087,2556,F,19590921,1,0,46,TRAIN
3088,2557,M,19500611,1,0,40,TRAIN
3089,2558,M,19740726,1,0,46,TEST
3090,2559,M,19681117,1,0,32,TEST
3091,2560,F,19660303,1,0,15,TRAIN
3092,2561,F,19671106,1,0,59,TRAIN
3093,2562,M,19660221,1,0,35,TRAIN
3094,2563,M,19500818,1,0,48,TRAIN
3095,2564,M,19530629,1,0,36,TRAIN
3096,2565,M,19820227,1,0,74,TRAIN
3097,2566,M,19480822,1,0,48,TRAIN
3098,2567,M,19380623,1,0,17,TRAIN
3099,2568,M,19651113,1,0,17,TRAIN
3100,2569,M,19310330,1,0,2,TRAIN
3101,2570,M,19411213,1,0,1,TRAIN
3102,2571,F,19790216,1,0,61,TEST
3103,2572,F,19730307,1,1,64,TRAIN
3104,2573,F,19820104,1,0,4,TRAIN
3105,2574,M,19470817,1,0,68,TRAIN
3106,2575,F,19280303,1,0,72,TEST
3107,2576,M,19601116,1,0,30,TRAIN
3109,2577,F,19320421,1,0,7,TRAIN
3110,2578,M,19310227,1,0,54,TRAIN
3112,2579,M,19390912,1,0,24,TEST
3113,2580,F,19711112,1,1,60,TRAIN
3115,2581,M,19611130,1,0,72,TRAIN
3116,2582,M,19510909,1,0,28,TRAIN
3117,2583,F,19410622,1,0,62,TRAIN
3119,2584,F,19360126,1,0,50,TEST
3120,2585,M,19640602,1,0,75,TRAIN
3121,2586,F,19561018,1,0,57,TRAIN
3123,2587,M,19790725,1,0,1,TEST
